id_customer,recency,frequency,monetary
87563,2313,0.0132,8.32
87565,1342,0.1842,336.99
87567,2313,0.0789,64.25
87568,2222,0.0526,95.59
87569,1395,0.1711,279.93
87570,2313,0.0789,132.59
87571,1329,0.1711,183.38
87572,2309,0.0263,448.79
87573,2068,0.1184,170.99
87575,2312,0.0132,16.65
87600,2312,0.0263,44.30
87576,1584,0.3553,333.61
87577,2312,0.0395,66.39
87578,1022,0.1579,391.69
87579,817,0.4474,1520.18
87580,2312,0.0658,144.50
87581,343,0.1447,276.58
87583,2305,0.0789,44.59
87584,2312,0.0132,49.99
87586,2312,0.0658,78.88
87587,2312,0.0526,45.46
87589,2141,0.0658,98.89
87590,493,0.1579,268.81
87591,2312,0.0132,54.16
87593,224,0.3158,299.34
87594,1205,0.2500,290.41
87595,2062,0.0921,179.80
87596,2279,0.0921,112.67
87597,2309,0.0526,72.79
87598,2312,0.0263,42.80
87599,2296,0.1711,187.53
87601,2115,0.1053,92.14
87602,966,0.4474,354.08
87603,2312,0.0132,15.71
87604,2312,0.0395,14.38
87605,379,0.2368,241.94
87606,2298,0.0658,43.11
87607,2298,0.1316,141.18
87608,1276,0.0789,169.05
87609,2270,0.1053,82.33
87610,2311,0.0132,268.13
87611,1821,0.2105,45.73
87612,2311,0.0132,22.46
87613,265,0.1447,182.93
87614,344,1.8947,1038.84
87616,2219,0.0921,156.11
87617,2311,0.0263,22.38
87618,2311,0.0132,72.04
87619,997,0.0395,22.63
87671,2068,0.0395,97.31
87620,1546,0.0789,86.13
87621,808,0.1184,186.18
87622,1576,0.1447,469.96
87624,2311,0.0395,50.97
87625,741,0.2632,107.82
87626,2311,0.0132,29.96
87627,2311,0.0132,41.66
87629,2311,0.0263,88.06
87630,1009,0.4211,280.92
87633,2311,0.0132,299.50
87635,2311,0.0132,50.67
87636,2310,0.0658,23.28
87638,2311,0.0526,48.67
87639,265,0.2368,209.67
87640,2197,0.1184,165.13
87641,179,0.1053,363.12
87642,2311,0.0132,44.96
87643,1116,0.1053,135.72
87644,2092,0.0658,105.99
87646,320,0.0658,66.51
87647,2288,0.1053,50.68
87648,2310,0.0132,62.50
87649,2310,0.0132,108.33
87650,1164,0.2632,350.65
87651,2310,0.0395,44.84
87653,333,0.1974,77.93
87655,2310,0.0132,49.99
87656,2310,0.0132,22.46
87657,2310,0.0132,41.18
87658,2310,0.0263,30.24
87659,1793,0.1447,111.15
87660,2310,0.0132,31.19
87661,2310,0.0132,171.70
87662,385,0.4211,247.10
87664,2310,0.0658,47.39
87665,635,0.1447,92.01
87667,2155,0.0921,160.22
87668,2310,0.0132,27.05
87669,2040,0.0658,143.50
87670,2310,0.0263,73.71
87672,1316,0.0526,21.12
87673,1490,0.4342,257.85
87674,2304,0.0263,58.33
87675,129,0.1579,130.56
87676,2310,0.0526,55.44
87678,1547,0.0526,96.06
87679,885,0.0658,55.43
87680,2310,0.0526,66.11
87681,690,0.1316,185.27
87682,2310,0.0395,117.39
87695,1993,0.0263,104.92
87683,2310,0.0132,43.46
87684,1981,0.0263,184.52
87687,1186,0.0789,82.60
87688,1597,0.1711,213.05
87689,791,0.6053,445.74
87690,2310,0.0263,25.31
87691,495,0.1447,173.35
87692,2309,0.0132,82.38
87693,1477,0.0526,126.44
87696,230,0.0395,32.55
87697,2307,0.0132,54.16
87699,2309,0.0395,53.59
87701,2309,0.0921,348.48
87702,203,0.0921,159.74
87703,2289,0.0395,76.70
87705,2309,0.0132,49.99
87706,447,0.0921,116.34
87707,1055,0.0921,90.81
87708,2309,0.0132,165.00
87709,1577,0.2763,267.57
87710,2309,0.0132,28.33
87712,2300,0.0395,121.17
87713,1829,0.0921,77.34
87714,1692,0.2105,151.29
87715,1199,0.4211,215.17
87716,2301,0.0395,45.71
87717,2309,0.0132,16.66
87718,392,0.1711,259.28
87719,2309,0.0263,25.28
87720,2309,0.0132,14.96
87721,2309,0.0132,24.99
87722,2309,0.0263,43.88
87723,2309,0.0395,52.75
87724,2309,0.0132,11.00
87725,2294,0.0395,80.92
87726,2309,0.0132,12.49
87728,2309,0.0263,26.77
87729,2309,0.0132,12.42
87741,1698,0.1316,181.85
87731,2309,0.0395,43.80
87732,2309,0.0132,14.98
87733,2271,0.2632,179.14
87734,2124,0.2500,81.83
87735,2308,0.0132,13.29
87736,2308,0.0132,46.13
87737,2306,0.0395,22.36
87738,2308,0.0132,20.82
87740,851,0.0658,100.68
87743,2308,0.0132,45.84
87744,2308,0.0132,54.16
87745,303,0.2105,391.18
87746,2308,0.0263,43.15
87747,1961,0.0658,120.19
87748,1839,0.0526,66.28
87750,2308,0.0263,98.00
87751,2306,0.0658,46.50
87752,2308,0.0263,69.60
87753,2308,0.0132,54.15
87754,2297,0.1974,41.82
87755,2308,0.0132,37.46
87757,2308,0.0132,54.16
87758,2308,0.0921,111.99
87759,1043,0.3421,204.52
87760,395,0.0263,92.75
87761,2308,0.0526,56.77
87762,2308,0.0395,39.75
87763,2307,0.0132,415.80
87764,374,0.1053,122.84
87765,2308,0.0132,23.32
87767,686,0.4211,306.31
87768,2308,0.0789,115.23
87769,1384,0.5789,315.89
87770,1455,0.1053,88.62
87771,322,0.1974,128.00
87772,2308,0.0132,54.16
87773,2308,0.0132,54.16
87774,2308,0.0132,35.59
87775,2308,0.0132,10.46
87776,1490,0.0789,142.27
87777,1770,0.1842,105.10
87778,2308,0.0132,29.52
87779,2308,0.0132,14.96
87780,2308,0.0263,58.32
87781,2307,0.0132,24.99
87783,1975,0.0263,160.79
87784,2307,0.0132,18.71
87785,999,0.0658,141.65
87786,2307,0.0263,12.95
87787,2307,0.0263,48.29
87788,1849,0.1184,325.05
87789,2280,0.0263,47.45
87790,1185,0.0132,13.80
87791,2307,0.0132,39.42
87794,2307,0.0263,44.63
87796,1373,0.0395,66.16
87797,2307,0.0921,63.71
87799,1913,0.0658,134.54
87802,2307,0.0132,47.42
87803,486,0.1447,211.96
87804,2241,0.0789,128.92
87805,2307,0.0263,88.42
87806,2116,0.0263,57.73
87807,1961,0.0658,158.47
87808,2307,0.0263,29.92
87809,2307,0.0263,45.08
87812,949,0.0658,74.67
87813,2307,0.0132,39.97
87815,1727,0.0395,51.76
87818,1931,0.0263,94.55
87819,2277,0.0789,93.22
87820,591,0.2105,121.34
121625,838,0.2105,71.83
87822,2095,0.0789,192.78
87823,2307,0.0263,58.31
87824,2306,0.0132,54.16
87825,444,0.0263,77.13
87826,2306,0.0263,23.94
87827,2306,0.0132,22.48
87868,1919,0.3289,152.10
87828,2306,0.0132,118.65
87829,1022,0.0789,174.90
87830,1969,0.1974,120.11
87831,2306,0.0132,27.05
87832,2306,0.0132,54.16
87833,2306,0.0263,27.42
87834,1116,0.0395,38.86
87835,2306,0.0395,64.54
87836,1531,0.0132,18.48
87837,2306,0.0132,43.54
87838,1845,0.0132,23.78
87839,2306,0.0132,8.64
87840,1866,0.1579,278.83
87841,2306,0.0132,12.46
87842,2306,0.0132,9.30
87843,1803,0.1974,272.99
87844,2305,0.0658,42.37
87845,2232,0.0921,64.64
87846,2285,0.0263,88.31
87847,2270,0.0263,64.08
87848,2306,0.0263,52.68
87849,304,0.0526,70.15
87850,1419,0.0395,91.18
87851,314,0.3421,247.77
87852,2306,0.0132,38.39
87854,2010,0.0263,56.78
87855,2306,0.0263,33.08
87857,1394,0.1711,109.94
87858,2306,0.0132,77.18
87859,1258,0.1184,123.07
87860,1331,0.0395,84.21
87861,2306,0.0132,19.97
87862,2306,0.1447,116.29
87863,2306,0.0263,38.17
87864,662,0.3947,163.10
87865,2306,0.0921,21.06
87866,2306,0.0263,26.68
87867,2306,0.0132,54.16
87870,2305,0.0132,23.75
87874,2305,0.0395,63.91
87871,2305,0.0395,43.59
87873,640,0.4605,1298.10
87875,2305,0.0263,93.26
87876,1973,0.0395,115.65
87877,2291,0.0132,34.95
87878,2284,0.0263,28.22
87879,1537,0.1316,231.50
87880,1331,0.2368,254.50
87881,1790,0.0921,139.47
87882,1850,0.0658,86.57
87885,2305,0.0132,130.79
87886,654,0.0921,194.85
87887,2305,0.0263,96.37
87888,2002,0.1316,157.14
87889,2305,0.0526,34.33
87890,2234,0.1316,152.23
87892,2305,0.0263,53.16
87894,2054,0.0789,174.05
87895,2279,0.0395,46.14
87920,2109,0.0263,6.00
87897,2305,0.0132,62.50
87898,374,0.1316,97.85
87899,2305,0.0132,41.66
87900,2275,0.0395,48.99
87901,2305,0.0263,51.97
87902,2305,0.0132,12.46
87903,2305,0.0132,54.16
87905,1937,0.0263,41.65
87906,1931,0.0395,46.79
87907,2305,0.0132,49.00
87908,2213,0.0658,77.76
87909,1848,0.1842,112.60
87910,374,0.2368,208.47
87912,2305,0.0132,68.00
87914,2305,0.0132,58.29
87915,2305,0.0132,15.44
87916,2297,0.0526,123.66
87917,2304,0.0526,44.44
87919,963,0.3026,277.35
87921,1699,0.1053,144.99
87922,2304,0.0132,70.47
87923,2090,0.1053,167.34
87924,2304,0.0132,21.97
87926,498,0.7632,818.78
87927,2304,0.0395,94.09
87928,1502,0.1316,183.51
87929,1497,0.1974,213.36
87930,487,0.1579,109.21
87931,2304,0.0132,49.99
87932,1428,0.1842,103.22
87933,949,0.0658,58.46
87934,1730,0.0658,76.64
87935,2265,0.1447,134.59
87936,634,0.1316,116.96
87937,488,0.2237,246.04
87939,2304,0.0132,54.16
87940,2304,0.0263,45.67
87941,2304,0.0395,89.31
87942,2304,0.0132,36.75
87943,1160,0.0921,335.09
87944,2304,0.0132,24.99
87945,2304,0.0132,16.63
87946,1510,0.0263,198.62
87947,2200,0.0263,57.28
87948,2276,0.1579,118.03
87949,2304,0.0921,102.21
87950,574,0.0921,101.88
87951,1555,0.0526,108.23
87952,2077,0.3684,640.55
87953,2304,0.0132,33.33
87954,490,0.0395,110.88
87955,2210,0.0267,97.09
87957,494,0.0933,147.45
87958,2301,0.0400,164.85
87959,2303,0.0133,98.88
87960,2303,0.0133,10.80
87962,2013,0.1467,586.07
87963,1051,0.0533,121.12
87965,1948,0.1200,385.35
87966,2179,0.0400,106.58
87968,1903,0.0267,94.33
87969,2162,0.1733,223.64
87970,2303,0.0133,54.16
87973,1565,0.1733,198.45
87974,228,0.1333,106.58
87975,560,0.1600,132.83
87977,2122,0.0800,115.37
87978,2303,0.0133,37.46
87979,2303,0.0400,53.86
87980,2303,0.0133,74.96
87981,1301,0.1200,104.67
87982,2303,0.0267,79.63
87983,813,0.1467,75.98
87984,981,0.4533,352.07
87987,2302,0.0267,318.64
87988,2303,0.0133,74.96
87990,2303,0.0533,67.39
87991,2062,0.1333,227.77
87993,2288,0.1200,149.10
87994,2302,0.0133,74.13
87995,814,0.1733,287.46
87996,2302,0.0267,44.92
87997,1616,0.0267,33.29
87998,2302,0.0133,54.86
87999,2286,0.0400,95.82
88001,2302,0.0133,31.59
88002,1111,0.1867,252.81
88003,2302,0.0133,14.65
88004,588,0.6133,652.59
88005,2302,0.0667,46.78
88006,2302,0.0267,30.10
88007,2302,0.0400,51.35
88008,2302,0.0133,80.63
88009,2302,0.0133,48.71
88011,2302,0.0133,55.13
88012,2007,0.1733,299.15
88013,2302,0.0133,24.99
88014,2302,0.0133,10.63
88015,2302,0.0533,5.73
88017,2302,0.0133,108.33
88018,1537,0.0400,83.72
88020,2302,0.0133,67.46
88021,1124,0.1067,56.53
88022,2302,0.0133,12.49
88023,2293,0.0267,75.40
88024,2253,0.0400,72.86
88025,2302,0.0133,43.30
88026,2302,0.0133,64.52
88027,1607,0.0400,154.36
88028,2302,0.0133,198.75
88029,1267,0.2800,378.76
88030,2234,0.0400,68.41
88031,1134,0.4400,228.70
88032,1939,0.1200,89.66
88035,2301,0.0267,41.83
88036,492,0.1333,227.50
88037,2205,0.0667,144.02
88039,2299,0.0133,30.00
88040,2301,0.0133,99.60
88042,2301,0.0133,29.96
88043,1955,0.2000,376.23
88044,2222,0.0933,173.94
88045,224,0.1867,461.14
88047,2300,0.0133,41.92
88048,2301,0.0267,33.63
88050,2301,0.0133,286.88
88052,2301,0.0133,41.65
88054,908,0.0400,99.40
88055,970,0.3867,258.97
88056,2291,0.1333,198.82
88057,2205,0.0533,89.98
88058,2301,0.0133,26.18
88060,152,0.2000,90.84
88061,2301,0.0133,24.63
88062,2301,0.0133,16.22
88064,2301,0.0533,23.96
88066,2301,0.0267,33.26
88067,1962,0.0267,125.94
88075,1674,0.1600,229.71
88076,2016,0.0800,42.39
88078,2300,0.0800,17.33
88081,902,0.0667,41.55
88082,2300,0.0400,42.47
88083,2300,0.0533,17.20
88084,1064,0.1467,246.10
88085,2300,0.0133,16.66
88086,1580,0.3200,279.34
88087,233,0.0667,59.71
88093,239,0.7067,645.79
88095,2300,0.0133,17.93
92102,2239,0.0137,24.99
88097,1505,0.1733,169.45
93654,2213,0.0274,29.13
88103,1917,0.0800,47.56
88105,583,0.0400,44.14
88106,1427,0.0667,92.30
88107,327,0.2667,163.90
88108,1785,0.1467,46.11
88109,1663,0.1333,118.99
88110,2300,0.0133,9.68
88111,2300,0.0133,12.71
88112,576,0.1200,103.83
88113,2300,0.0133,29.93
88116,2300,0.0267,66.65
88117,1864,0.0933,70.35
88118,2297,0.0400,46.42
88123,2231,0.2800,518.80
89049,2282,0.0133,8.17
88125,1233,0.0800,83.01
88126,2300,0.0133,54.16
88129,2300,0.0933,49.10
88130,2300,0.0267,72.39
88131,935,0.0267,23.96
88132,568,0.2133,182.54
88133,1333,0.1867,257.39
88134,2300,0.0133,26.18
88135,2300,0.0133,82.42
89179,150,0.1467,150.81
88136,814,0.0533,91.39
88137,2295,0.0267,58.32
88139,366,0.1600,138.83
88141,948,0.0133,9.32
88142,1565,0.1067,63.79
88144,1901,0.0667,176.09
88148,2299,0.0133,58.19
88149,1775,0.0667,133.67
88150,1111,0.0933,104.57
88152,2299,0.0133,44.96
88153,2255,0.1067,43.27
88154,509,0.2133,142.14
88155,2268,0.0667,79.26
88157,2298,0.0267,212.57
88158,2299,0.0133,27.71
88159,2299,0.0133,4.15
89142,2281,0.0133,58.29
88160,224,0.6000,480.61
88161,1691,0.0800,128.21
88162,2299,0.0133,52.41
88164,2225,0.0400,108.83
88165,2299,0.0133,5.83
88166,2299,0.0400,46.70
88168,1304,0.0133,12.35
88169,868,0.1867,114.16
88170,2299,0.0133,54.16
88171,2299,0.0133,14.65
88172,2299,0.0267,30.39
88173,2268,0.0133,36.00
88174,2225,0.0933,121.92
88175,2299,0.0133,136.25
88176,2298,0.0267,76.62
88177,2299,0.0133,14.63
88178,1734,0.0400,47.57
88179,2275,0.0533,123.58
88180,2299,0.0533,20.38
88181,1169,0.2400,352.13
88182,2299,0.0533,85.51
88183,808,0.1333,141.16
88184,2091,0.2267,355.72
88185,1787,0.0133,25.32
88186,2299,0.0133,59.96
88187,2298,0.0400,24.53
88191,2284,0.0267,50.65
88192,2298,0.0133,22.46
88194,197,0.1067,76.81
88196,2218,0.0800,200.76
88198,394,0.0667,82.91
88199,301,0.0400,37.18
88200,2298,0.0533,50.73
88201,2298,0.0133,19.94
88202,762,0.5067,522.13
88207,286,1.4667,877.50
88211,1234,0.0133,23.17
88213,1726,0.0933,114.17
88214,533,0.5733,840.65
88215,1968,0.0267,22.33
88216,216,0.3200,352.72
88217,2297,0.0267,24.12
88219,2298,0.0133,22.46
88221,2298,0.0133,44.93
88222,2298,0.0133,23.96
88223,2298,0.0267,307.76
88225,972,0.2400,330.30
88226,2298,0.1200,75.17
88228,2298,0.0133,22.46
88229,2298,0.0400,57.89
88230,2298,0.0133,48.00
88233,2044,0.0533,103.89
88235,1854,0.4267,462.12
88236,2297,0.0933,153.34
88237,2297,0.0267,63.24
88238,1922,0.0800,59.42
88239,2297,0.0267,55.79
88240,2297,0.0133,62.42
88241,1814,0.1200,174.89
88242,2297,0.0133,20.83
88244,1182,0.0533,25.92
88245,2297,0.0133,37.46
88246,2297,0.0133,58.29
88247,2297,0.0133,106.00
88249,2277,0.0267,5.41
88250,1419,0.7733,728.75
88251,2297,0.0133,27.71
88252,2211,0.0267,109.42
88254,2297,0.0133,19.95
88255,2297,0.0400,48.43
88256,1544,0.0533,94.87
88257,2297,0.0133,18.71
88258,2297,0.0133,22.50
88259,2297,0.0400,56.59
88260,785,0.1200,97.95
88261,1942,0.3333,213.87
88262,2297,0.0267,198.32
88263,2184,0.0533,58.57
88264,2238,0.0667,26.62
88265,2297,0.0133,133.79
88267,2295,0.0133,49.99
88268,1862,0.0267,16.80
88269,1924,0.0400,139.89
88271,2296,0.0400,50.45
88273,1943,0.0400,83.79
88274,1525,0.0267,24.13
88278,2232,0.1200,129.48
88279,1549,0.0267,14.06
88281,2297,0.0133,48.13
88282,2217,0.0800,61.49
88283,1580,0.4133,157.99
88284,1121,0.4133,570.85
88285,2296,0.0267,81.17
88286,2296,0.0133,134.96
88287,2283,0.1200,107.31
88288,2296,0.0267,35.87
88289,2296,0.0133,24.99
88291,2296,0.0267,37.19
88292,1932,0.1600,297.51
88293,2296,0.0400,48.67
88295,2265,0.0400,97.04
88296,2296,0.0133,29.14
88297,886,0.3200,201.98
88298,1778,0.0267,16.04
88299,2296,0.0133,20.00
88300,574,0.1333,54.49
88301,1705,0.0267,25.85
88302,817,0.0667,41.47
88303,2296,0.0267,62.38
88304,2296,0.0933,26.69
88306,1549,0.0667,58.00
88309,2296,0.0400,83.17
88310,426,0.0533,181.50
88311,2296,0.0133,41.92
88312,2296,0.0267,35.42
88313,2296,0.0133,59.92
88314,1607,0.0667,62.95
88315,1910,0.2800,220.93
88316,2296,0.0133,20.21
88317,891,0.1333,85.54
88318,2296,0.0267,25.92
88319,2296,0.0133,62.42
88320,2074,0.0400,137.01
88322,571,0.1467,250.36
88323,2129,0.0267,11.38
88324,2296,0.0133,49.96
88325,1175,0.0267,41.77
88326,2296,0.0133,14.63
88327,1926,0.0933,239.42
88328,1477,0.0800,43.85
88329,1875,0.3067,836.98
88330,2296,0.0133,6.00
88332,817,0.2000,238.92
88333,1193,0.0400,119.87
88334,2296,0.0667,37.44
88335,2296,0.0133,54.15
88336,2296,0.0133,16.63
88338,2296,0.0400,55.08
88339,2296,0.0133,11.00
88340,2296,0.0133,48.00
88341,2295,0.0667,50.60
88342,877,0.1067,112.77
88344,2295,0.0133,14.96
88345,2291,0.0267,46.38
88346,2038,0.0133,49.92
88347,1848,0.0133,6.66
88348,2295,0.0133,43.43
88349,1401,0.2133,134.17
88350,1334,0.3467,164.14
88351,502,1.7200,1122.40
88353,1546,0.7067,451.85
88354,2152,0.0667,99.15
88355,2295,0.0133,24.71
88356,1927,0.0533,160.49
88357,2295,0.0267,20.12
88358,2295,0.0133,50.00
88361,2295,0.0133,8.33
88362,2295,0.0133,29.96
88363,2295,0.0133,26.21
88364,1541,0.1333,89.58
88365,2187,0.1200,168.34
88366,1305,0.1067,203.03
88368,2295,0.0267,22.76
88370,1469,0.0800,33.43
88371,2295,0.0133,22.50
88372,2295,0.0133,21.00
88373,2235,0.0400,79.45
88374,1978,0.0667,69.79
88379,1547,0.0267,44.83
88380,148,0.0933,55.06
88381,1954,0.0400,68.22
88382,2289,0.0267,49.98
88383,390,0.1867,78.16
88385,2294,0.0800,805.86
88387,2295,0.1067,42.49
88388,661,0.0533,49.22
88389,2284,0.1200,67.11
95360,2181,0.0141,33.16
88390,2232,0.0267,29.08
88391,1126,0.0933,74.62
88392,1213,0.0533,63.75
88393,1918,0.1333,317.00
88394,2294,0.0133,17.93
88397,2294,0.0267,82.32
88398,2294,0.0800,14.75
88399,2294,0.0133,290.00
88401,1350,0.1067,74.30
88402,2271,0.0133,54.30
88405,1076,0.0267,52.32
95052,2185,0.0278,66.73
93221,2223,0.0137,230.42
88409,1573,0.2533,187.33
88411,2222,0.0667,134.01
88413,2292,0.0800,178.24
88414,1909,0.0133,14.96
88415,1548,0.0667,112.40
88417,1590,0.0933,139.80
88418,2286,0.0267,54.14
88419,1878,0.0133,18.97
88420,2283,0.0133,26.21
88421,2294,0.0133,8.32
88423,959,0.2133,244.40
88425,736,0.0933,200.40
88427,2294,0.0267,66.64
88428,2227,0.0667,124.92
88430,2025,0.0267,99.09
88432,2294,0.0400,18.85
88433,2294,0.0133,36.75
88435,2236,0.0267,346.84
88436,2254,0.0267,9.74
88438,1845,0.0267,21.99
88441,1744,0.1333,171.87
88442,2175,0.0133,66.64
88445,2292,0.0133,19.98
88446,2294,0.0267,63.64
88447,396,0.4400,343.61
88448,1103,0.0800,47.07
88449,1863,0.0800,82.74
88453,1051,0.0667,156.10
88454,634,0.8267,472.89
88455,2233,0.0133,67.50
88456,2293,0.0533,49.38
88458,1738,0.1200,104.56
88459,2116,0.1067,103.15
88460,2293,0.0267,45.02
88461,2293,0.0133,31.19
88462,2293,0.0267,95.84
88463,2293,0.0133,54.71
88464,2293,0.0133,12.45
88465,2293,0.0133,14.96
88467,2293,0.0133,30.75
88468,202,0.0133,14.31
88469,1492,0.0400,402.31
88471,2293,0.0267,61.76
88474,1475,0.0667,66.13
88477,2293,0.0533,28.50
88478,1562,0.1733,283.59
88479,2064,0.0400,250.02
88480,2293,0.0800,145.20
88481,2292,0.0133,13.46
88482,2293,0.0400,47.69
88483,2293,0.0400,17.78
88486,2293,0.0133,44.96
88487,2293,0.0133,32.92
88488,2293,0.0533,7.81
88489,2224,0.0667,72.37
88490,2286,0.0267,30.70
88491,909,0.0933,528.47
88492,806,0.6667,388.61
88495,2077,0.0133,24.99
88496,294,0.1067,137.98
88497,2293,0.0533,42.47
88498,2036,0.0667,99.38
88499,2097,0.0800,103.00
88500,1479,0.1467,114.09
88501,1050,0.0400,24.14
88502,2293,0.0133,41.66
88503,2260,0.0667,91.59
88504,2293,0.0133,27.71
88506,1585,0.1333,305.91
88507,2288,0.0267,231.66
88508,1931,0.0667,72.17
88509,2293,0.0267,58.24
88512,2293,0.0133,24.98
88513,112,0.1733,268.81
88514,2292,0.0400,17.37
88515,2278,0.0533,95.92
88516,1335,0.0933,63.79
88518,1501,0.1600,221.38
88519,1470,0.0400,139.43
88520,163,0.0400,50.26
88522,2287,0.0267,88.25
88523,2292,0.0267,39.29
88524,664,0.0400,42.53
88526,2292,0.0267,12.91
88527,2292,0.0267,43.79
88529,2292,0.0133,230.42
88530,2292,0.0400,18.68
88531,2292,0.0267,18.94
88532,1025,0.0400,40.58
88533,2292,0.0267,34.92
88536,2292,0.0267,14.70
88537,789,0.0667,106.40
88538,696,0.2133,141.88
88539,2292,0.0267,44.88
88540,2286,0.0533,55.47
88542,2292,0.0133,29.16
88543,2292,0.0133,4.16
88544,1943,0.1867,158.88
88545,2292,0.0133,25.30
88546,660,0.2667,230.12
88547,2292,0.0133,29.96
88548,2292,0.0267,49.70
88549,2292,0.0533,53.21
88550,1530,0.1867,297.66
88551,825,0.2000,204.19
88552,146,0.1067,76.37
88553,2276,0.0933,228.26
88554,1840,0.2133,57.29
88555,2177,0.2800,185.43
88556,2292,0.0800,32.67
88558,1526,0.1200,271.24
88560,2291,0.0533,45.25
88561,2291,0.0133,67.46
88562,2291,0.0400,77.17
88564,253,0.6667,773.21
88565,1498,0.1333,69.14
88566,2291,0.0133,63.68
88568,2291,0.0133,29.96
88570,2291,0.0267,54.51
88572,2291,0.0133,56.21
88573,2291,0.0800,172.31
88574,950,0.4133,221.23
88575,2291,0.0133,12.46
88576,2291,0.0133,33.25
88577,874,0.0267,33.54
88579,2291,0.0400,38.17
88580,2291,0.0133,290.00
88582,959,0.0800,81.31
88583,331,0.1200,336.40
88584,2290,0.0533,278.84
88585,2228,0.0267,40.17
88587,2291,0.0133,33.22
88588,2291,0.0267,74.97
88589,2291,0.0267,15.81
88590,2287,0.0667,84.44
88591,1490,0.4000,332.44
88592,964,0.1600,84.72
88593,1503,0.0533,92.99
88594,2290,0.0133,130.79
88595,2290,0.0933,82.21
88598,2290,0.0133,49.54
88599,1669,0.0533,54.11
88600,454,0.1467,64.05
88601,2290,0.0133,12.42
88602,929,0.1200,61.32
88603,2290,0.0133,286.88
88604,2290,0.0267,60.92
88605,2269,0.1067,52.61
88608,2290,0.0400,26.53
88609,2290,0.0133,65.85
88610,783,0.0400,60.72
88611,1739,0.0533,209.96
88612,1914,0.0533,61.45
88613,2053,0.1200,71.17
88614,2290,0.0533,47.60
88615,2290,0.0133,16.64
88616,1004,0.1733,262.27
88617,2290,0.0267,454.93
88618,2290,0.0133,51.67
88619,2284,0.0133,22.46
88620,2247,0.1733,182.79
88621,1207,0.3733,293.17
88622,2290,0.0133,23.34
88624,1118,0.0267,165.24
88625,2290,0.0133,48.71
88626,2290,0.1733,129.12
88627,1582,0.0800,88.05
88628,2290,0.0267,25.17
92828,507,0.2055,775.03
88630,217,0.2267,234.34
88631,1821,0.0800,213.74
88633,1432,0.0800,100.53
88634,1475,0.0133,3.91
88635,1134,0.2267,114.19
88636,2288,0.0133,49.99
88637,2270,0.0267,13.82
88638,1691,0.0133,5.28
88640,2289,0.0133,23.96
88641,1006,0.2000,190.72
88643,2289,0.0133,38.39
88645,2289,0.0133,12.42
88646,2287,0.0667,65.03
88647,2289,0.0267,31.64
88648,2289,0.0267,28.56
88649,2289,0.0133,62.50
88650,2289,0.0267,17.45
88651,1921,0.1733,132.20
88652,2289,0.0133,48.67
88653,840,0.0400,24.71
88654,1591,0.1867,209.22
88655,1246,0.0267,60.59
88656,1597,0.2000,441.64
88657,2289,0.0133,19.09
88658,2289,0.0267,57.98
88661,2289,0.0400,39.42
88662,1262,0.3333,358.08
88663,596,0.0533,95.86
88664,791,0.4000,843.69
88665,2289,0.0133,38.39
88666,2185,0.0400,149.82
88667,208,0.2400,233.76
88669,2289,0.0133,130.76
88670,1633,0.1067,224.11
88671,2289,0.0533,87.15
88672,2286,0.0667,61.05
88673,2289,0.0133,42.46
88674,2289,0.0400,30.33
88675,2289,0.0133,5.63
88677,1391,0.0800,65.44
88678,2289,0.0133,35.70
88680,2267,0.0133,4.16
88681,2273,0.0133,16.66
88682,2289,0.0133,42.43
88683,2289,0.0133,431.38
88684,1903,0.1067,297.38
88686,139,0.6267,572.96
88687,2289,0.0133,28.30
88688,2289,0.0133,41.25
88689,2288,0.0133,136.25
88690,1045,0.8667,962.32
88692,676,0.0800,290.86
88694,2288,0.1200,229.54
88695,1248,0.2267,374.53
88696,2288,0.0267,86.79
88697,1123,0.0400,53.40
88698,1593,0.2133,381.97
88699,2288,0.0267,34.73
88700,2288,0.0133,38.89
88701,970,0.0133,30.83
88702,452,0.1600,140.14
88703,2067,0.0800,112.96
88704,1532,0.0533,630.92
88705,480,0.0267,23.91
88706,2143,0.0267,85.66
91818,2247,0.0135,32.92
88707,2288,0.0133,37.47
88709,2288,0.2533,95.36
88713,965,0.2133,199.17
88714,2288,0.0133,23.21
88715,1916,0.1200,137.58
88717,984,0.0533,250.26
88718,1011,0.0267,41.60
88719,1657,0.4000,310.70
88720,2092,0.1200,181.06
88721,446,0.0533,82.20
88722,1780,0.0800,127.11
88723,2288,0.0933,46.65
88724,2096,0.0800,702.94
88727,2286,0.0133,27.71
88729,233,0.1867,341.75
88731,2288,0.0133,24.96
88733,2288,0.0133,54.71
